Year,EmployerName,Salary
2019,Redwood Academy of Ukiah,38113.84615384616
2019,Redwood Preparatory Charter,33299.666666666664
2019,Reed Union Elementary,91538.84375
2019,Reef-Sunset Unified,39905.76973684211
2019,Resolute Academy Charter,34229.81481481482
2019,Rialto Unified,66607.5137614679
2019,Rim of the World Unified,69860.64335664336
2019,Rising Sun Montessori,31196.5
2019,River Charter Schools Lighthouse Charter,38020.25
2019,River Oaks Academy,34487.44
2019,River Valley Charter,37770.892857142855
2019,Riverside County Office of Education,51587.41443298969
2019,Riverside Unified,60517.80523957256
2019,Rocky Point Charter,16381.96551724138
2019,Romoland Elementary,63064.119850187264
2019,Roseland,42120.43644067797
2019,Rosemead Elementary,63877.074468085106
2019,Roseville City Elementary,73063.75822368421
2019,Round Valley Joint Elementary,68176.6
2019,Rowland Unified,86411.22575250836
2019,Sacramento County Office of Education,80056.36046511628
2019,San Bernardino City Unified,84652.17814726841
2019,San Bernardino County Office of Education,95027.35793357932
2019,San Diego County Office of Education,35151.21940298507
2019,San Diego Virtual,70369
2019,San Dieguito Union High,50697.92820069204
2019,San Francisco Unified,71693.10597755155
2019,San Jacinto Unified,49155.700626959246
2019,San Joaquin County Office of Education,41087.60460992907
2019,San Jose Unified,73483.93557422969
2019,San Lucas Union Elementary,14757.357142857143
2019,San Marcos Unified,51108.51824817518
2019,San Pasqual Union Elementary,45553.88461538462
2019,San Pasqual Valley Unified,44648.89189189189
2019,Santa Barbara County Office of Education,56024.40506329114
2019,Santa Barbara Unified,74404.02727272727
2019,Santa Clara Elementary,16946.285714285714
2019,Santa Monica-Malibu Unified,61424.03716216216
2019,Santa Paula Unified,52142.863402061856
2019,Santa Rosa Academy,34449.04255319149
2019,Santee,49547.93421052631
2019,Savanna Elementary,54379.63783783784
2019,Scotts Valley Unified,27121.26640926641
2019,Sebastopol Union Elementary,43661.166666666664
2019,Shaffer Union Elementary,41411.94117647059
2019,Shasta County Office of Education,27549.11111111111
2019,Sherman Thomas Charter,22657.897959183672
2019,SIATech,58292.041666666664
2019,Sierra Expeditionary Learning,38355
2019,Sierra Foothill Charter,28466.666666666668
2019,Snowline Joint Unified,75990.87976539589
2019,Solana Beach Elementary,26979.830459770114
2019,Soledad Unified,55399.473988439306
2019,Somis Union,32815.793103448275
2019,Sonoma County Office of Education,42902.27672955975
2019,Sonoma Valley Unified,40403.4025
2019,South Bay Union,56973.5965583174
2019,South Fork Union,53439.64705882353
2019,South Pasadena Unified,56937.934911242606
2019,South Whittier Elementary,42724.83185840708
2019,STEM Preparatory Elementary,40997.046111111114
2019,Strathmore Union Elementary,45009.12857142857
2019,Sulphur Springs Union,50964.26550868486
2019,Sundale Union Elementary,47379.24137931035
2019,Sunnyvale,59984.56766917293
2019,Sunol Glen Unified,49310.37037037037
2019,Sutter County Office of Education,31264.36054421769
2019,Tehama County Department of Education,18791.938461538462
